10y,20y,30y,40y,50y
7186.0,7186.0,7186.0,7186.0,7186.0
9346.0,9346.0,9346.0,9346.0,9346.0
9126.0,9654.0,9898.0,10798.0,11358.0
7926.0,7926.0,7926.0,7926.0,7926.0
11514.0,11514.0,11514.0,11514.0,11746.0
5570.0,5570.0,5570.0,5570.0,5570.0
3914.0,3914.0,3914.0,3914.0,3914.0
5966.0,6438.0,6666.0,6698.0,6698.0
8426.0,8426.0,8426.0,8426.0,8426.0
6750.0,6750.0,6750.0,6750.0,6750.0
8794.0,8794.0,8794.0,8794.0,8794.0
9746.0,9746.0,10054.0,10290.0,10726.0
7066.0,7066.0,7098.0,7746.0,8282.0
9906.0,9906.0,10174.0,10902.0,12734.0
8142.0,8142.0,8142.0,8142.0,8142.0
5474.0,5474.0,5474.0,5474.0,5474.0
8930.0,8930.0,9246.0,9246.0,9246.0
9222.0,9222.0,9222.0,9222.0,9222.0
7386.0,7386.0,7386.0,7386.0,7386.0
9886.0,9886.0,9886.0,9886.0,9886.0
10290.0,10290.0,10290.0,10966.0,11558.0
8366.0,8366.0,8366.0,8366.0,8366.0
11794.0,11794.0,11794.0,11862.0,11862.0
6910.0,6914.0,6914.0,6914.0,6914.0
3950.0,4286.0,4354.0,4354.0,4354.0
7866.0,7866.0,7866.0,7866.0,7866.0
8586.0,8586.0,8586.0,8586.0,8586.0
6942.0,6942.0,6942.0,6942.0,6942.0
9162.0,9162.0,9162.0,9162.0,9162.0
10230.0,10230.0,10230.0,10230.0,10230.0
7642.0,7650.0,7738.0,7874.0,7874.0
10774.0,10774.0,10774.0,11010.0,12302.0
5862.0,5866.0,5866.0,5866.0,5866.0
3830.0,3830.0,3830.0,3830.0,3830.0
6034.0,6970.0,7314.0,7314.0,7314.0
8090.0,8090.0,8090.0,8090.0,8090.0
6442.0,6442.0,6442.0,6442.0,6442.0
8526.0,8526.0,8526.0,8526.0,8526.0
9926.0,9926.0,9926.0,9926.0,9926.0
7346.0,7346.0,7346.0,7346.0,7346.0
10774.0,10774.0,10774.0,10898.0,10898.0
10994.0,10994.0,10994.0,10994.0,10994.0
8270.0,8270.0,8270.0,8270.0,8270.0
11794.0,11794.0,11794.0,11794.0,11794.0
11702.0,11702.0,11702.0,11702.0,11702.0
9758.0,9758.0,9758.0,9758.0,9758.0
12534.0,12534.0,12534.0,12534.0,12534.0
12134.0,12134.0,12190.0,12350.0,12854.0
9034.0,9070.0,9342.0,9526.0,9682.0
10470.0,11494.0,12306.0,14338.0,15246.0
9806.0,9806.0,9806.0,9806.0,9806.0
7350.0,7350.0,7350.0,7350.0,7350.0
10522.0,10522.0,10522.0,10522.0,10522.0
11082.0,11082.0,11082.0,11082.0,11082.0
9054.0,9054.0,9054.0,9054.0,9054.0
11562.0,11562.0,11562.0,11562.0,11562.0
11986.0,11986.0,11986.0,11986.0,11986.0
7910.0,7942.0,8378.0,9026.0,9690.0
9510.0,10758.0,12282.0,13422.0,14106.0
8626.0,8626.0,8626.0,8626.0,8626.0
6330.0,6330.0,6330.0,6330.0,6330.0
9450.0,9450.0,9450.0,9450.0,9450.0
10286.0,10286.0,10286.0,10286.0,10286.0
8338.0,8338.0,8338.0,8338.0,8338.0
10802.0,10802.0,10802.0,10802.0,10802.0
9658.0,10042.0,10718.0,11246.0,12710.0
8554.0,8554.0,8554.0,8554.0,8554.0
9158.0,10238.0,11902.0,12902.0,13454.0
9146.0,9146.0,9146.0,9146.0,9146.0
6638.0,6638.0,6638.0,6638.0,6638.0
9822.0,9822.0,9822.0,9822.0,9822.0
10570.0,10570.0,10570.0,10570.0,10570.0
8686.0,8686.0,8686.0,8686.0,8686.0
11114.0,11114.0,11114.0,11114.0,11114.0
10578.0,10578.0,11106.0,11614.0,12198.0
8850.0,8850.0,8850.0,8850.0,8850.0
10850.0,11134.0,11730.0,12546.0,14606.0
8282.0,8282.0,8282.0,8282.0,8282.0
5914.0,5914.0,5914.0,5914.0,5914.0
8926.0,8926.0,8926.0,8926.0,8926.0
10078.0,10078.0,10078.0,10078.0,10078.0
8282.0,8282.0,8282.0,8282.0,8282.0
10638.0,10638.0,10638.0,10638.0,10638.0
8202.0,8202.0,9722.0,11618.0,11682.0
8118.0,8118.0,8290.0,8538.0,8934.0
8798.0,9766.0,10922.0,11850.0,14422.0
7286.0,7286.0,7286.0,7286.0,7286.0
5042.0,5042.0,5042.0,5042.0,5042.0
7906.0,7906.0,7906.0,7906.0,7906.0
9518.0,9518.0,9518.0,9518.0,9518.0
7714.0,7714.0,7714.0,7714.0,7714.0
9938.0,9938.0,9938.0,9938.0,9938.0
7534.0,8210.0,9382.0,9698.0,12098.0
7462.0,7462.0,7686.0,8206.0,8850.0
11410.0,11410.0,11874.0,11874.0,11874.0
7854.0,7854.0,7854.0,7854.0,7854.0
5442.0,5442.0,5442.0,5442.0,5442.0
8638.0,8638.0,8638.0,8638.0,8638.0
9798.0,9798.0,9798.0,9798.0,9798.0
8046.0,8046.0,8046.0,8046.0,8046.0
10418.0,10418.0,10418.0,10418.0,10418.0
8222.0,8222.0,9378.0,10518.0,13366.0
8782.0,8782.0,8782.0,8782.0,8782.0
9590.0,9810.0,10686.0,11910.0,14998.0
7066.0,7066.0,7066.0,7066.0,7066.0
4726.0,4726.0,4726.0,4726.0,4726.0
7666.0,7666.0,7666.0,7666.0,7666.0
9450.0,9450.0,9450.0,9450.0,9450.0
7726.0,7726.0,7726.0,7726.0,7726.0
9898.0,9898.0,9898.0,9898.0,9898.0
7926.0,8242.0,9298.0,10414.0,12774.0
8154.0,8154.0,8154.0,8154.0,8154.0
10510.0,10510.0,10510.0,10926.0,13466.0
6294.0,6294.0,6294.0,6294.0,6294.0
4017.3333333333335,4017.3333333333335,4017.3333333333335,4017.3333333333335,4017.3333333333335
6882.0,6882.0,6882.0,6882.0,6882.0
8922.0,8922.0,8922.0,8922.0,8922.0
7150.0,7150.0,7150.0,7150.0,7150.0
9322.0,9322.0,9322.0,9322.0,9322.0
9278.0,9406.0,9670.0,10482.0,11758.0
7774.0,7774.0,7774.0,7774.0,7774.0
7750.0,7782.0,9058.0,10262.0,14818.0
7794.0,7794.0,7794.0,7794.0,7794.0
5142.0,5142.0,5142.0,5142.0,5142.0
8662.0,8858.0,8946.0,8946.0,8946.0
9338.0,9338.0,9338.0,9338.0,9338.0
7594.0,7594.0,7594.0,7594.0,7594.0
9922.0,9922.0,9922.0,9922.0,9922.0
10478.0,10642.0,10838.0,11322.0,12010.0
8642.0,8642.0,8642.0,8642.0,8642.0
11510.0,11510.0,11510.0,11706.0,14078.0
6546.0,6546.0,6546.0,6546.0,6546.0
4213.333333333334,4213.333333333334,4213.333333333334,4213.333333333334,4213.333333333334
7666.0,7666.0,7666.0,7666.0,7666.0
8954.0,8954.0,8954.0,8954.0,8954.0
7190.0,7190.0,7190.0,7190.0,7190.0
9338.0,9338.0,9338.0,9338.0,9338.0
10190.0,10190.0,10190.0,10190.0,11334.0
8066.0,8066.0,8066.0,8066.0,8066.0
10966.0,10966.0,11138.0,11622.0,12738.0
5718.0,5718.0,5718.0,5718.0,5718.0
3936.6666666666665,3936.6666666666665,3936.6666666666665,3936.6666666666665,3936.6666666666665
5954.0,6814.0,6814.0,6814.0,6814.0
8430.0,8430.0,8430.0,8430.0,8430.0
6786.0,6786.0,6786.0,6786.0,6786.0
8898.0,8898.0,8898.0,8898.0,8898.0
10198.0,10198.0,10198.0,10198.0,10570.0
7002.0,7002.0,7110.0,7898.0,8590.0
10246.0,10246.0,10246.0,10246.0,11890.0
7206.0,7742.0,8914.0,8914.0,8914.0
5614.0,5614.0,5614.0,5614.0,5614.0
8786.0,9502.0,9526.0,9610.0,9610.0
9330.0,9330.0,9330.0,9330.0,9330.0
7394.0,7394.0,7394.0,7394.0,7394.0
9970.0,9970.0,9970.0,9970.0,9970.0
10390.0,10390.0,10390.0,10390.0,11378.0
8486.0,8486.0,8486.0,8486.0,8486.0
11342.0,11342.0,11378.0,11810.0,13198.0
6110.0,6986.0,7610.0,7610.0,7610.0
4118.0,4414.0,4502.0,4582.0,4582.0
7446.0,8158.0,8158.0,8158.0,8158.0
8658.0,8658.0,8658.0,8658.0,8658.0
6922.0,6922.0,6922.0,6922.0,6922.0
9234.0,9234.0,9234.0,9234.0,9234.0
9250.0,9558.0,9874.0,10406.0,11594.0
7694.0,7706.0,7798.0,7970.0,7970.0
9562.0,9610.0,10158.0,10554.0,12742.0
5810.0,6078.0,6130.0,6130.0,6130.0
3857.3333333333335,3857.3333333333335,3857.3333333333335,3857.3333333333335,3857.3333333333335
4958.0,7430.0,7430.0,7430.0,7430.0
8130.0,8130.0,8130.0,8130.0,8130.0
6426.0,6426.0,6426.0,6426.0,6426.0
8770.0,8770.0,8770.0,8770.0,8770.0
8342.0,8826.0,9282.0,9882.0,11334.0
7422.0,7422.0,7422.0,7422.0,7422.0
10702.0,10702.0,10702.0,10702.0,11546.0
10714.0,10714.0,10714.0,10714.0,10714.0
8006.0,8006.0,8006.0,8006.0,8006.0
11374.0,11374.0,11374.0,11374.0,11374.0
11522.0,11522.0,11522.0,11522.0,11522.0
9554.0,9554.0,9554.0,9554.0,9554.0
12238.0,12238.0,12238.0,12238.0,12238.0
10922.0,11134.0,11750.0,12210.0,12658.0
