10y,20y,30y,40y,50y
6230.0,6230.0,6230.0,7046.0,7046.0
8090.0,9362.0,10718.0,11078.0,12602.0
8126.0,8126.0,8126.0,8126.0,8126.0
5606.0,5606.0,5606.0,5606.0,5606.0
9086.0,9086.0,9086.0,9086.0,9086.0
9314.0,9314.0,9314.0,9314.0,9314.0
6458.0,6458.0,6458.0,6458.0,6458.0
10238.0,10238.0,10238.0,10238.0,10238.0
6914.0,6914.0,10190.0,10622.0,10622.0
5822.0,5822.0,6686.0,6914.0,6914.0
7274.0,8450.0,10454.0,10838.0,12782.0
8702.0,8702.0,8702.0,8702.0,8702.0
5894.0,5894.0,5894.0,5894.0,5894.0
9482.0,9482.0,9482.0,9482.0,9482.0
7166.0,8594.0,8618.0,8882.0,9002.0
6206.0,6206.0,6206.0,6206.0,6206.0
10226.0,10226.0,10226.0,10226.0,10226.0
7670.0,7670.0,9578.0,9626.0,10658.0
5990.0,5990.0,6422.0,6854.0,6854.0
7670.0,7670.0,11918.0,12206.0,12626.0
7826.0,7826.0,7826.0,7826.0,7826.0
5138.0,5138.0,5138.0,5138.0,5138.0
8678.0,8678.0,8678.0,8678.0,8678.0
