10y,20y,30y,40y,50y
5378.0,5378.0,5378.0,5378.0,5378.0
8462.0,8462.0,8462.0,8462.0,8462.0
7622.0,8354.0,8690.0,10010.0,11546.0
6002.0,6002.0,6002.0,6278.0,6278.0
9794.0,9794.0,9794.0,9794.0,12026.0
6362.0,6362.0,6362.0,6362.0,6362.0
3878.0,3878.0,3878.0,3878.0,3878.0
7190.0,7190.0,7190.0,7190.0,7190.0
6902.0,6902.0,6902.0,6902.0,6902.0
4814.0,4814.0,4814.0,4814.0,4814.0
7826.0,7826.0,7826.0,7826.0,7826.0
7682.0,7682.0,7802.0,9050.0,9050.0
5030.0,5030.0,5138.0,7070.0,7070.0
8654.0,8654.0,8654.0,9242.0,13310.0
8066.0,8066.0,8066.0,8066.0,8066.0
5642.0,5642.0,5642.0,5642.0,5642.0
9050.0,9050.0,9050.0,9050.0,9050.0
7490.0,7490.0,7490.0,7490.0,7490.0
5402.0,5402.0,5402.0,5402.0,5402.0
8150.0,8150.0,8150.0,8150.0,8150.0
9218.0,9218.0,9218.0,9602.0,10898.0
6722.0,6722.0,6722.0,6722.0,6722.0
9926.0,9926.0,10250.0,10250.0,13334.0
7442.0,7442.0,7442.0,7442.0,7442.0
3840.0,4754.0,4754.0,4754.0,4754.0
8006.0,8006.0,8006.0,8006.0,8006.0
7010.0,7010.0,7010.0,7010.0,7010.0
4898.0,4898.0,4898.0,4898.0,4898.0
7922.0,7922.0,7922.0,7922.0,7922.0
8990.0,8990.0,8990.0,9182.0,9182.0
5714.0,5714.0,5750.0,6362.0,6362.0
8630.0,8918.0,10238.0,11174.0,12542.0
6182.0,6182.0,6182.0,6182.0,6182.0
3830.0,3830.0,3830.0,3830.0,3830.0
7034.0,7034.0,7034.0,7034.0,7034.0
6422.0,6422.0,6422.0,6422.0,6422.0
4310.0,4310.0,4310.0,4310.0,4310.0
7214.0,7214.0,7214.0,7214.0,7214.0
8234.0,8234.0,8234.0,8570.0,8570.0
5438.0,5438.0,5438.0,5438.0,5438.0
7706.0,7706.0,10202.0,10274.0,10274.0
10634.0,10634.0,10634.0,10634.0,10634.0
7790.0,7790.0,7790.0,7790.0,7790.0
12062.0,12062.0,12062.0,12062.0,12062.0
11462.0,11462.0,11462.0,11462.0,11462.0
8474.0,8474.0,8474.0,8474.0,8474.0
12542.0,12542.0,12542.0,12542.0,12542.0
10550.0,10994.0,12326.0,12458.0,12866.0
7910.0,8018.0,8834.0,8846.0,8846.0
9854.0,11534.0,14486.0,14630.0,15098.0
9662.0,9662.0,9662.0,9662.0,9662.0
6938.0,6938.0,6938.0,6938.0,6938.0
10910.0,10910.0,10910.0,10910.0,10910.0
10706.0,10706.0,10706.0,10706.0,10706.0
7850.0,7850.0,7850.0,7850.0,7850.0
11702.0,11702.0,11702.0,11702.0,11702.0
10214.0,10214.0,10910.0,12170.0,12746.0
6014.0,6014.0,8474.0,8498.0,8498.0
7886.0,10022.0,12590.0,13766.0,14006.0
8630.0,8630.0,8630.0,8630.0,8630.0
6014.0,6014.0,6014.0,6014.0,6014.0
9854.0,9854.0,9854.0,9854.0,9854.0
9686.0,9686.0,9686.0,9686.0,9686.0
7022.0,7022.0,7022.0,7022.0,7022.0
10622.0,10622.0,10622.0,10622.0,10622.0
8726.0,9458.0,10514.0,11558.0,12638.0
7382.0,7382.0,7382.0,7382.0,7382.0
7202.0,9050.0,11690.0,12998.0,13406.0
9206.0,9206.0,9206.0,9206.0,9206.0
6422.0,6422.0,6422.0,6422.0,6422.0
10310.0,10310.0,10310.0,10310.0,10310.0
9770.0,9770.0,9770.0,9770.0,9770.0
7298.0,7298.0,7298.0,7298.0,7298.0
10886.0,10886.0,10886.0,10886.0,10886.0
8942.0,8954.0,10958.0,11126.0,12014.0
7250.0,7250.0,7250.0,7250.0,7250.0
9974.0,10370.0,11318.0,12470.0,14342.0
8294.0,8294.0,8294.0,8294.0,8294.0
5702.0,5702.0,5702.0,5702.0,5702.0
9350.0,9350.0,9350.0,9350.0,9350.0
9218.0,9218.0,9218.0,9218.0,9218.0
6794.0,6794.0,6794.0,6794.0,6794.0
10286.0,10286.0,10286.0,10286.0,10286.0
6242.0,6242.0,10490.0,10490.0,10934.0
6590.0,6590.0,7106.0,7826.0,7826.0
6998.0,8534.0,10406.0,11846.0,14306.0
7466.0,7466.0,7466.0,7466.0,7466.0
4946.0,4946.0,4946.0,4946.0,4946.0
8354.0,8354.0,8354.0,8354.0,8354.0
8534.0,8534.0,8534.0,8534.0,8534.0
6158.0,6158.0,6158.0,6158.0,6158.0
9410.0,9410.0,9410.0,9410.0,9410.0
5210.0,6230.0,9590.0,9938.0,9938.0
5714.0,5714.0,6350.0,7922.0,7922.0
9710.0,9710.0,9926.0,11090.0,12914.0
8534.0,8534.0,8534.0,8534.0,8534.0
5810.0,5810.0,5810.0,5810.0,5810.0
9458.0,9458.0,9458.0,9458.0,9458.0
8870.0,8870.0,8870.0,8870.0,8870.0
6578.0,6578.0,6578.0,6578.0,6578.0
9806.0,9806.0,9806.0,9806.0,9806.0
5786.0,7022.0,9170.0,9338.0,12878.0
7298.0,7298.0,7298.0,7298.0,7298.0
8306.0,8558.0,9794.0,11606.0,14954.0
7550.0,7550.0,7550.0,7550.0,7550.0
5006.0,5006.0,5006.0,5006.0,5006.0
8426.0,8426.0,8426.0,8426.0,8426.0
8342.0,8342.0,8342.0,8342.0,8342.0
6110.0,6110.0,6110.0,6110.0,6110.0
9278.0,9278.0,9278.0,9278.0,9278.0
4394.0,8546.0,8546.0,8546.0,13958.0
6038.0,6038.0,6362.0,7766.0,7766.0
9734.0,9734.0,9734.0,10262.0,13010.0
6758.0,6758.0,6758.0,6758.0,6758.0
4178.0,4178.0,4178.0,4178.0,4178.0
7634.0,7634.0,7634.0,7634.0,7634.0
7730.0,7730.0,7730.0,7730.0,7730.0
5450.0,5450.0,5450.0,5450.0,5450.0
8570.0,8570.0,8570.0,8570.0,8570.0
7706.0,8174.0,8966.0,11210.0,11210.0
5282.0,5282.0,5450.0,7862.0,7862.0
5690.0,5798.0,9326.0,10478.0,14366.0
8306.0,8306.0,8306.0,8306.0,8306.0
5714.0,5714.0,5714.0,5714.0,5714.0
9746.0,9746.0,9746.0,9746.0,9746.0
8198.0,8198.0,8198.0,8198.0,8198.0
6026.0,6026.0,6026.0,6026.0,6026.0
9086.0,9086.0,9086.0,9086.0,9086.0
9914.0,9914.0,9962.0,10130.0,10394.0
6926.0,6926.0,6926.0,6926.0,6926.0
9806.0,9806.0,9854.0,11534.0,14234.0
7274.0,7274.0,7274.0,7274.0,7274.0
4778.0,4778.0,4778.0,4778.0,4778.0
8054.0,8054.0,8054.0,8054.0,8054.0
7610.0,7610.0,7610.0,7610.0,7610.0
5414.0,5414.0,5414.0,5414.0,5414.0
8510.0,8510.0,8510.0,8510.0,8510.0
8882.0,8882.0,8882.0,8882.0,10970.0
5702.0,5702.0,5966.0,8006.0,8006.0
9566.0,9566.0,9566.0,9566.0,12590.0
6434.0,6434.0,6434.0,6434.0,6434.0
3974.0,3974.0,3974.0,3974.0,3974.0
7334.0,7334.0,7334.0,7334.0,7334.0
6926.0,6926.0,6926.0,6926.0,6926.0
4826.0,4826.0,4826.0,4826.0,4826.0
7886.0,7886.0,7886.0,7886.0,7886.0
9182.0,9182.0,9182.0,9182.0,9182.0
5198.0,5198.0,5450.0,7070.0,7070.0
8990.0,8990.0,8990.0,8990.0,11426.0
8234.0,8234.0,8234.0,8234.0,8234.0
4970.0,5810.0,5810.0,5810.0,5810.0
9086.0,9086.0,9086.0,9086.0,9086.0
7514.0,7514.0,7514.0,7514.0,7514.0
5462.0,5462.0,5462.0,5462.0,5462.0
8150.0,8150.0,8150.0,8150.0,8150.0
9458.0,9458.0,9458.0,10094.0,10586.0
6866.0,6866.0,6866.0,6866.0,6866.0
10070.0,10070.0,10154.0,10598.0,13370.0
7274.0,7274.0,7334.0,7334.0,7334.0
4682.0,4682.0,4682.0,4682.0,4682.0
8042.0,8042.0,8042.0,8042.0,8042.0
7034.0,7034.0,7034.0,7034.0,7034.0
4922.0,4922.0,4922.0,4922.0,4922.0
7946.0,7946.0,7946.0,7946.0,7946.0
8342.0,8570.0,9014.0,9770.0,11030.0
5426.0,5426.0,6158.0,6182.0,6386.0
8306.0,8318.0,9866.0,11078.0,12470.0
6062.0,6062.0,6338.0,6338.0,6338.0
3830.0,3830.0,3830.0,3830.0,3830.0
7118.0,7118.0,7118.0,7118.0,7118.0
6470.0,6470.0,6470.0,6470.0,6470.0
4334.0,4334.0,4334.0,4334.0,4334.0
7262.0,7262.0,7262.0,7262.0,7262.0
6554.0,7322.0,8042.0,9194.0,11102.0
5402.0,5402.0,5402.0,5402.0,5402.0
8894.0,8894.0,8894.0,8894.0,11798.0
10526.0,10526.0,10526.0,10526.0,10526.0
7502.0,7502.0,7502.0,7502.0,7502.0
11378.0,11378.0,11378.0,11378.0,11378.0
11210.0,11210.0,11210.0,11210.0,11210.0
8282.0,8282.0,8282.0,8282.0,8282.0
12278.0,12278.0,12278.0,12278.0,12278.0
10214.0,10454.0,12026.0,12242.0,12470.0
7862.0,7862.0,8858.0,8990.0,8990.0
10538.0,11342.0,13274.0,13790.0,14690.0
9374.0,9374.0,9374.0,9374.0,9374.0
6650.0,6650.0,6650.0,6650.0,6650.0
10298.0,10298.0,10298.0,10298.0,10298.0
10490.0,10490.0,10490.0,10490.0,10490.0
7682.0,7682.0,7682.0,7682.0,7682.0
11486.0,11486.0,11486.0,11486.0,11486.0
10586.0,10586.0,10850.0,11270.0,12062.0
7730.0,7730.0,7862.0,7862.0,7862.0
10658.0,10670.0,12266.0,13286.0,13706.0
8306.0,8306.0,8306.0,8306.0,8306.0
5738.0,5738.0,5738.0,5738.0,5738.0
9254.0,9254.0,9254.0,9254.0,9254.0
8534.0,9518.0,9518.0,9518.0,9518.0
6818.0,6818.0,6818.0,6818.0,6818.0
10406.0,10406.0,10406.0,10406.0,10406.0
9710.0,9710.0,9722.0,10574.0,11690.0
6842.0,7262.0,7262.0,7286.0,7370.0
7154.0,9254.0,11762.0,12974.0,13814.0
8762.0,8762.0,8762.0,8762.0,8762.0
5954.0,5954.0,5954.0,5954.0,5954.0
9770.0,9770.0,9770.0,9770.0,9770.0
9446.0,9446.0,9446.0,9446.0,9446.0
7046.0,7046.0,7046.0,7046.0,7046.0
10514.0,10514.0,10514.0,10514.0,10514.0
7754.0,8330.0,10898.0,11354.0,12266.0
6962.0,6962.0,6962.0,6962.0,6962.0
7190.0,7190.0,11786.0,12494.0,13718.0
7934.0,7934.0,7934.0,7934.0,7934.0
5198.0,5198.0,5198.0,5198.0,5198.0
8798.0,8798.0,8798.0,8798.0,8798.0
9062.0,9062.0,9062.0,9062.0,9062.0
6566.0,6566.0,6566.0,6566.0,6566.0
10010.0,10010.0,10010.0,10010.0,10010.0
5858.0,6266.0,10178.0,10178.0,10430.0
6002.0,6002.0,6086.0,7586.0,7586.0
7730.0,8162.0,10250.0,12266.0,12578.0
7022.0,7022.0,7022.0,7022.0,7022.0
4442.0,4442.0,4442.0,4442.0,4442.0
7922.0,7922.0,7922.0,7922.0,7922.0
8306.0,8306.0,8306.0,8306.0,8306.0
5894.0,5894.0,5894.0,5894.0,5894.0
9194.0,9194.0,9194.0,9194.0,9194.0
6326.0,7430.0,8522.0,9722.0,11342.0
3962.0,3962.0,5966.0,5966.0,5966.0
5846.0,7550.0,10010.0,10862.0,13886.0
7382.0,7382.0,7382.0,7382.0,7382.0
4490.0,4490.0,4490.0,4490.0,4490.0
8318.0,8318.0,8318.0,8318.0,8318.0
8102.0,8102.0,8102.0,8102.0,8102.0
5834.0,5834.0,5834.0,5834.0,5834.0
9050.0,9050.0,9050.0,9050.0,9050.0
8942.0,8942.0,9842.0,10922.0,10922.0
3840.0,3840.0,7046.0,7538.0,7538.0
9458.0,9458.0,9458.0,11006.0,12746.0
6470.0,6470.0,6470.0,6470.0,6470.0
3840.0,3840.0,3840.0,3830.0,3830.0
7490.0,7490.0,7490.0,7490.0,7490.0
7742.0,7742.0,7742.0,7742.0,7742.0
5534.0,5534.0,5534.0,5534.0,5534.0
8654.0,8654.0,8654.0,8654.0,8654.0
5318.0,6086.0,7550.0,9698.0,11522.0
5234.0,5234.0,5654.0,7142.0,7142.0
8330.0,8330.0,10838.0,11834.0,12338.0
5714.0,5714.0,5714.0,5714.0,5714.0
3830.0,3830.0,3830.0,3830.0,3830.0
6590.0,6590.0,6590.0,6590.0,6590.0
7070.0,7070.0,7070.0,7070.0,7070.0
4886.0,4886.0,4886.0,4886.0,4886.0
7994.0,7994.0,7994.0,7994.0,7994.0
3974.0,5114.0,6818.0,9386.0,11018.0
3878.0,3878.0,4502.0,6746.0,6746.0
5366.0,5714.0,8642.0,9494.0,13298.0
6074.0,6074.0,6074.0,6074.0,6074.0
3830.0,3830.0,3830.0,3830.0,3830.0
6998.0,6998.0,6998.0,6998.0,6998.0
7010.0,7010.0,7010.0,7010.0,7010.0
4694.0,4694.0,4694.0,4694.0,4694.0
7658.0,7658.0,7658.0,7658.0,7658.0
6182.0,6182.0,6602.0,7490.0,10286.0
3840.0,3840.0,4610.0,7682.0,7682.0
4766.0,5546.0,7346.0,9218.0,13670.0
5282.0,5282.0,5282.0,5282.0,5282.0
3830.0,3830.0,3830.0,3830.0,3830.0
4634.0,4646.0,6638.0,6638.0,6638.0
6602.0,6602.0,6602.0,6602.0,6602.0
4322.0,4322.0,4322.0,4322.0,4322.0
7202.0,7202.0,7202.0,7202.0,7202.0
7646.0,7646.0,7646.0,7646.0,7646.0
4346.0,4346.0,4346.0,4346.0,4346.0
7946.0,7946.0,7946.0,8102.0,11474.0
4394.0,4394.0,4394.0,4394.0,4394.0
3830.0,3830.0,3830.0,3830.0,3830.0
5402.0,5402.0,5402.0,5402.0,5402.0
6002.0,6002.0,6002.0,6002.0,6002.0
3840.0,3840.0,3840.0,3840.0,3840.0
6698.0,6698.0,6698.0,6698.0,6698.0
3840.0,3840.0,5990.0,5990.0,10970.0
4070.0,4070.0,4070.0,4070.0,4070.0
3840.0,3840.0,7286.0,9998.0,11798.0
4934.0,4934.0,4934.0,4934.0,4934.0
3830.0,3830.0,3830.0,3830.0,3830.0
5822.0,5822.0,5822.0,5822.0,5822.0
5822.0,5822.0,5822.0,5822.0,5822.0
3840.0,3840.0,3840.0,3840.0,3840.0
6446.0,6446.0,6446.0,6446.0,6446.0
7382.0,7382.0,7382.0,7382.0,7382.0
3866.0,3866.0,4274.0,6554.0,6554.0
3840.0,3986.0,6086.0,8990.0,11822.0
4070.0,4070.0,4070.0,4070.0,4070.0
3830.0,3830.0,3830.0,3830.0,3830.0
4982.0,4982.0,4982.0,4982.0,4982.0
5462.0,5462.0,5462.0,5462.0,5462.0
3840.0,3840.0,3840.0,3840.0,3840.0
6098.0,6098.0,6098.0,6098.0,6098.0
7070.0,7070.0,7070.0,7070.0,7070.0
3840.0,3840.0,3840.0,6494.0,6494.0
8390.0,8390.0,8402.0,8726.0,8726.0
3830.0,3830.0,3830.0,3830.0,3830.0
3830.0,3830.0,3830.0,3830.0,3830.0
4202.0,4202.0,4202.0,4202.0,4202.0
4934.0,4934.0,4934.0,4934.0,4934.0
3840.0,3840.0,3840.0,3840.0,3840.0
5474.0,5474.0,5474.0,5474.0,5474.0
7214.0,7214.0,7298.0,7298.0,7298.0
3840.0,3840.0,3840.0,3840.0,3840.0
7994.0,7994.0,7994.0,7994.0,10982.0
10526.0,10526.0,10526.0,10526.0,10526.0
7634.0,7634.0,7634.0,7634.0,7634.0
11786.0,11786.0,11786.0,11786.0,11786.0
11282.0,11282.0,11282.0,11282.0,11282.0
8594.0,8594.0,8594.0,8594.0,8594.0
12374.0,12374.0,12374.0,12374.0,12374.0
10166.0,10634.0,12206.0,12410.0,12686.0
7766.0,7766.0,8702.0,8714.0,8714.0
11030.0,11030.0,13094.0,13538.0,14738.0
9470.0,9470.0,9470.0,9470.0,9470.0
6770.0,6770.0,6770.0,6770.0,6770.0
10658.0,10658.0,10658.0,10658.0,10658.0
10574.0,10574.0,10574.0,10574.0,10574.0
7670.0,7670.0,7670.0,7670.0,7670.0
11606.0,11606.0,11606.0,11606.0,11606.0
9890.0,10094.0,11630.0,12074.0,12074.0
7190.0,7262.0,7994.0,8330.0,8330.0
9170.0,9878.0,12266.0,13610.0,14546.0
