10y,20y,30y,40y,50y
7130.0,7130.0,7130.0,7130.0,7130.0
7094.0,7094.0,7094.0,7094.0,7094.0
4910.0,4910.0,4910.0,4910.0,4910.0
8210.0,8210.0,8210.0,8210.0,8210.0
6362.0,6362.0,7862.0,8030.0,10370.0
4898.0,4898.0,4898.0,6158.0,6158.0
6746.0,6998.0,8138.0,9842.0,12218.0
7478.0,7478.0,7478.0,7478.0,7478.0
3840.0,4922.0,4922.0,4922.0,4922.0
8210.0,8210.0,8210.0,8210.0,8210.0
7238.0,7238.0,7238.0,7238.0,7238.0
4946.0,4946.0,4946.0,4946.0,4946.0
7898.0,7898.0,7898.0,7898.0,7898.0
7634.0,7634.0,8006.0,8534.0,12086.0
6290.0,6290.0,6290.0,6290.0,6290.0
8138.0,8138.0,10010.0,10370.0,12350.0
6566.0,6566.0,6566.0,6566.0,6566.0
4058.0,4058.0,4058.0,4058.0,4058.0
7538.0,7538.0,7538.0,7538.0,7538.0
7022.0,7022.0,7022.0,7022.0,7022.0
4802.0,4802.0,4802.0,4802.0,4802.0
7754.0,7754.0,7754.0,7754.0,7754.0
4610.0,4610.0,9326.0,9638.0,10862.0
5330.0,5330.0,5426.0,6062.0,6062.0
5222.0,5222.0,10442.0,10862.0,11558.0
5726.0,5726.0,5726.0,5726.0,5726.0
3830.0,3830.0,3830.0,3830.0,3830.0
6566.0,6566.0,6566.0,6566.0,6566.0
6434.0,6434.0,6434.0,6434.0,6434.0
4214.0,4214.0,4214.0,4214.0,4214.0
7370.0,7370.0,7370.0,7370.0,7370.0
7514.0,7514.0,7514.0,7838.0,9626.0
4418.0,4418.0,4526.0,5858.0,5858.0
7394.0,7394.0,8054.0,8966.0,11966.0
7526.0,7526.0,7526.0,7526.0,7526.0
3840.0,3840.0,4754.0,4754.0,4754.0
8474.0,8474.0,8474.0,8474.0,8474.0
6230.0,6230.0,6230.0,6230.0,6230.0
3938.0,3938.0,3938.0,3938.0,3938.0
6878.0,6878.0,6878.0,6878.0,6878.0
8222.0,8222.0,8462.0,9170.0,9902.0
5894.0,5894.0,5894.0,5894.0,5894.0
8006.0,8258.0,10466.0,11558.0,12890.0
6434.0,6434.0,6434.0,6434.0,6434.0
3830.0,3974.0,3974.0,3974.0,3974.0
7298.0,7298.0,7298.0,7298.0,7298.0
6230.0,6230.0,6230.0,6230.0,6230.0
3938.0,3938.0,3938.0,3938.0,3938.0
6818.0,6818.0,6818.0,6818.0,6818.0
7514.0,7514.0,7694.0,8798.0,9422.0
5402.0,5402.0,5402.0,5402.0,5402.0
8510.0,8510.0,8510.0,9422.0,11222.0
3840.0,5930.0,5930.0,5930.0,5930.0
3830.0,3830.0,3830.0,3830.0,3830.0
3840.0,6782.0,6782.0,6782.0,6782.0
5642.0,5642.0,5642.0,5642.0,5642.0
3840.0,3840.0,3840.0,3840.0,3840.0
6158.0,6158.0,6158.0,6158.0,6158.0
6890.0,6890.0,6962.0,8078.0,9350.0
4502.0,4502.0,4538.0,5498.0,5498.0
7526.0,7526.0,7766.0,9314.0,10838.0
9878.0,9878.0,9878.0,9878.0,9878.0
7082.0,7082.0,7082.0,7082.0,7082.0
11258.0,11258.0,11258.0,11258.0,11258.0
8702.0,10214.0,10466.0,10862.0,10862.0
7538.0,7538.0,7538.0,7538.0,7538.0
9350.0,11030.0,12350.0,12350.0,12350.0
8306.0,10730.0,11102.0,11726.0,11822.0
7262.0,7262.0,7646.0,7802.0,7802.0
8654.0,11246.0,12470.0,12506.0,13478.0
9326.0,9326.0,9326.0,9326.0,9326.0
6590.0,6590.0,6590.0,6590.0,6590.0
10178.0,10178.0,10178.0,10178.0,10178.0
9278.0,10118.0,10262.0,10262.0,10262.0
7262.0,7262.0,7262.0,7262.0,7262.0
11402.0,11402.0,11402.0,11402.0,11402.0
7874.0,7874.0,11174.0,11354.0,11354.0
6254.0,6254.0,6914.0,7610.0,7610.0
8090.0,10226.0,11210.0,12938.0,12938.0
8198.0,8198.0,8198.0,8198.0,8198.0
5678.0,5678.0,5678.0,5678.0,5678.0
9206.0,9206.0,9206.0,9206.0,9206.0
9362.0,9362.0,9362.0,9362.0,9362.0
6590.0,6590.0,6590.0,6590.0,6590.0
10322.0,10322.0,10322.0,10322.0,10322.0
7646.0,7646.0,10346.0,10838.0,10838.0
6446.0,6446.0,6650.0,7310.0,7310.0
7802.0,8066.0,11090.0,11582.0,13862.0
8690.0,8690.0,8690.0,8690.0,8690.0
6014.0,6014.0,6014.0,6014.0,6014.0
9578.0,9578.0,9578.0,9578.0,9578.0
9182.0,9182.0,9182.0,9182.0,9182.0
6746.0,6746.0,6746.0,6746.0,6746.0
10418.0,10418.0,10418.0,10418.0,10418.0
7646.0,8294.0,9458.0,10358.0,11870.0
6038.0,6038.0,6722.0,7298.0,7298.0
8282.0,8282.0,12038.0,12446.0,13118.0
7910.0,7910.0,7910.0,7910.0,7910.0
5270.0,5270.0,5270.0,5270.0,5270.0
8762.0,8762.0,8762.0,8762.0,8762.0
8618.0,8618.0,8618.0,8618.0,8618.0
6242.0,6242.0,6242.0,6242.0,6242.0
9914.0,9914.0,9914.0,9914.0,9914.0
6926.0,7538.0,8810.0,9998.0,11594.0
4430.0,4430.0,5186.0,7178.0,7178.0
7910.0,7910.0,8150.0,12038.0,12158.0
7106.0,7106.0,7106.0,7106.0,7106.0
4562.0,4562.0,4562.0,4562.0,4562.0
7910.0,7910.0,7910.0,7910.0,7910.0
8078.0,8078.0,8078.0,8078.0,8078.0
5618.0,5618.0,5618.0,5618.0,5618.0
9110.0,9110.0,9110.0,9110.0,9110.0
5246.0,5366.0,9266.0,9374.0,10922.0
6062.0,6062.0,6062.0,6062.0,6062.0
7514.0,7514.0,9182.0,10730.0,13442.0
7850.0,7850.0,7850.0,7850.0,7850.0
5126.0,5126.0,5126.0,5126.0,5126.0
8702.0,8702.0,8702.0,8702.0,8702.0
8126.0,8126.0,8126.0,8126.0,8126.0
5870.0,5870.0,5870.0,5870.0,5870.0
9410.0,9410.0,9410.0,9410.0,9410.0
7118.0,7490.0,8390.0,9554.0,12326.0
6074.0,6074.0,6074.0,6710.0,6710.0
8270.0,8438.0,9638.0,10310.0,12626.0
7190.0,7190.0,7190.0,7190.0,7190.0
3840.0,4538.0,4538.0,4538.0,4538.0
7946.0,7946.0,7946.0,7946.0,7946.0
7898.0,7898.0,7898.0,7898.0,7898.0
5534.0,5534.0,5534.0,5534.0,5534.0
8882.0,8882.0,8882.0,8882.0,8882.0
7862.0,7862.0,7994.0,8378.0,10310.0
5546.0,5546.0,5546.0,6170.0,6170.0
5546.0,5546.0,8894.0,10166.0,13826.0
6314.0,6314.0,6314.0,6314.0,6314.0
3830.0,3830.0,3830.0,3830.0,3830.0
7286.0,7286.0,7286.0,7286.0,7286.0
7166.0,7166.0,7166.0,7166.0,7166.0
4922.0,4922.0,4922.0,4922.0,4922.0
8330.0,8330.0,8330.0,8330.0,8330.0
7586.0,7598.0,7742.0,8390.0,10154.0
5438.0,5438.0,5438.0,5438.0,5438.0
7970.0,7970.0,7982.0,8150.0,11846.0
7562.0,7562.0,7562.0,7562.0,7562.0
3840.0,4994.0,4994.0,4994.0,4994.0
8234.0,8234.0,8234.0,8234.0,8234.0
7238.0,7238.0,7238.0,7238.0,7238.0
4946.0,4946.0,4946.0,4946.0,4946.0
8042.0,8042.0,8042.0,8042.0,8042.0
8546.0,8546.0,8546.0,8714.0,10670.0
6290.0,6290.0,6290.0,6290.0,6290.0
8054.0,8054.0,9770.0,10934.0,13370.0
6626.0,6626.0,6626.0,6626.0,6626.0
4118.0,4118.0,4118.0,4118.0,4118.0
7418.0,7418.0,7418.0,7418.0,7418.0
6998.0,6998.0,6998.0,6998.0,6998.0
4826.0,4826.0,4826.0,4826.0,4826.0
7874.0,7874.0,7874.0,7874.0,7874.0
6482.0,7334.0,7718.0,9122.0,10706.0
5078.0,5078.0,5330.0,6254.0,6254.0
7886.0,7898.0,8378.0,9494.0,12398.0
5774.0,5774.0,5774.0,5774.0,5774.0
3830.0,3830.0,3830.0,3830.0,3830.0
6602.0,6602.0,6602.0,6602.0,6602.0
6350.0,6350.0,6350.0,6350.0,6350.0
4238.0,4238.0,4238.0,4238.0,4238.0
7514.0,7514.0,7514.0,7514.0,7514.0
7646.0,7742.0,7910.0,9158.0,9338.0
4670.0,4670.0,4742.0,5846.0,5846.0
7526.0,7526.0,7574.0,8114.0,11630.0
7466.0,7466.0,7466.0,7466.0,7466.0
3842.0,4730.0,4730.0,4730.0,4730.0
8342.0,8342.0,8342.0,8342.0,8342.0
6230.0,6230.0,6230.0,6230.0,6230.0
3938.0,3938.0,3938.0,3938.0,3938.0
6878.0,6878.0,6878.0,6878.0,6878.0
8570.0,8570.0,8570.0,8570.0,10478.0
5918.0,5918.0,5918.0,5918.0,5918.0
8486.0,8486.0,9794.0,10370.0,12434.0
4154.0,6962.0,6962.0,6962.0,6962.0
3840.0,3840.0,4178.0,4178.0,4178.0
7382.0,7382.0,7382.0,7382.0,7382.0
6230.0,6230.0,6230.0,6230.0,6230.0
3938.0,3938.0,3938.0,3938.0,3938.0
6830.0,6830.0,6830.0,6830.0,6830.0
7694.0,7790.0,7946.0,8498.0,9662.0
5174.0,5174.0,5174.0,5450.0,5642.0
8474.0,8474.0,8474.0,8546.0,11198.0
3840.0,5894.0,5894.0,5894.0,5894.0
3830.0,3830.0,3830.0,3830.0,3830.0
3840.0,6866.0,6866.0,6866.0,6866.0
5714.0,5714.0,5714.0,5714.0,5714.0
3840.0,3830.0,3830.0,3830.0,3830.0
6170.0,6170.0,6170.0,6170.0,6170.0
7106.0,7106.0,7130.0,8582.0,9002.0
4934.0,4934.0,4934.0,5402.0,5402.0
7814.0,7814.0,7814.0,7922.0,11126.0
9986.0,9986.0,9986.0,9986.0,9986.0
7262.0,7262.0,7262.0,7262.0,7262.0
11690.0,11690.0,11690.0,11690.0,11690.0
8078.0,10862.0,10862.0,10862.0,10862.0
7538.0,7538.0,7538.0,7538.0,7538.0
9338.0,10886.0,12290.0,12326.0,12326.0
8366.0,10214.0,10886.0,10970.0,11690.0
6782.0,6854.0,7778.0,7802.0,7802.0
8414.0,10694.0,12086.0,12278.0,14546.0
9686.0,9686.0,9686.0,9686.0,9686.0
6674.0,6674.0,6674.0,6674.0,6674.0
10586.0,10586.0,10586.0,10586.0,10586.0
8786.0,9818.0,10454.0,10454.0,10454.0
7322.0,7322.0,7322.0,7322.0,7322.0
11474.0,11474.0,11474.0,11474.0,11474.0
8054.0,9206.0,10526.0,10730.0,11798.0
5678.0,5678.0,7586.0,7586.0,7586.0
8210.0,8282.0,11270.0,13190.0,13190.0
8330.0,8330.0,8330.0,8330.0,8330.0
5786.0,5786.0,5786.0,5786.0,5786.0
9590.0,9590.0,9590.0,9590.0,9590.0
9470.0,9470.0,9470.0,9470.0,9470.0
6638.0,6638.0,6638.0,6638.0,6638.0
8822.0,9602.0,10550.0,10910.0,10910.0
7946.0,8270.0,9710.0,10130.0,12254.0
5534.0,5606.0,6410.0,7310.0,7310.0
7958.0,8438.0,10694.0,11342.0,13514.0
8858.0,8858.0,8858.0,8858.0,8858.0
6098.0,6098.0,6098.0,6098.0,6098.0
9878.0,9878.0,9878.0,9878.0,9878.0
9290.0,9290.0,9290.0,9290.0,9290.0
6770.0,6770.0,6770.0,6770.0,6770.0
8726.0,9830.0,10622.0,10622.0,10622.0
7778.0,7778.0,10046.0,11006.0,11066.0
6446.0,6446.0,6794.0,7406.0,7406.0
8282.0,8786.0,10970.0,11354.0,13058.0
8030.0,8030.0,8030.0,8030.0,8030.0
5390.0,5390.0,5390.0,5390.0,5390.0
8894.0,8894.0,8894.0,8894.0,8894.0
8714.0,8714.0,8714.0,8714.0,8714.0
6278.0,6278.0,6278.0,6278.0,6278.0
9962.0,9962.0,9962.0,9962.0,9962.0
4634.0,9014.0,9014.0,10574.0,10610.0
5438.0,5438.0,6038.0,7058.0,7058.0
7946.0,7946.0,8498.0,12050.0,13022.0
7130.0,7130.0,7130.0,7130.0,7130.0
4658.0,4658.0,4658.0,4658.0,4658.0
8210.0,8210.0,8210.0,8210.0,8210.0
8126.0,8126.0,8126.0,8126.0,8126.0
5642.0,5642.0,5642.0,5642.0,5642.0
9146.0,9146.0,9146.0,9146.0,9146.0
6110.0,6110.0,9050.0,9662.0,10946.0
5150.0,5150.0,5702.0,6746.0,6746.0
7766.0,7778.0,11354.0,11534.0,12266.0
7910.0,7910.0,7910.0,7910.0,7910.0
5198.0,5198.0,5198.0,5198.0,5198.0
8930.0,8930.0,8930.0,8930.0,8930.0
8138.0,8138.0,8138.0,8138.0,8138.0
5870.0,5870.0,5870.0,5870.0,5870.0
9338.0,9338.0,9338.0,9338.0,9338.0
5462.0,7082.0,8726.0,9038.0,10610.0
6218.0,6218.0,6638.0,7298.0,7298.0
8390.0,8390.0,10082.0,10322.0,12914.0
7310.0,7310.0,7310.0,7310.0,7310.0
3840.0,4610.0,4610.0,4610.0,4610.0
8042.0,8042.0,8042.0,8042.0,8042.0
7730.0,7730.0,7730.0,7730.0,7730.0
5534.0,5534.0,5534.0,5534.0,5534.0
8930.0,8930.0,8930.0,8930.0,8930.0
4970.0,5966.0,7958.0,8714.0,11354.0
5450.0,5450.0,5678.0,6530.0,6530.0
7622.0,7622.0,8774.0,9506.0,12650.0
6386.0,6386.0,6386.0,6386.0,6386.0
3854.0,3854.0,3854.0,3854.0,3854.0
7406.0,7406.0,7406.0,7406.0,7406.0
7238.0,7238.0,7238.0,7238.0,7238.0
5018.0,5018.0,5018.0,5018.0,5018.0
8306.0,8306.0,8306.0,8306.0,8306.0
6710.0,7202.0,7910.0,9458.0,9878.0
4958.0,4958.0,5054.0,6386.0,6386.0
4838.0,5006.0,8114.0,10490.0,12734.0
7670.0,7670.0,7670.0,7670.0,7670.0
3840.0,5066.0,5066.0,5066.0,5066.0
8354.0,8354.0,8354.0,8354.0,8354.0
7238.0,7238.0,7238.0,7238.0,7238.0
5006.0,5006.0,5006.0,5006.0,5006.0
7898.0,7898.0,7898.0,7898.0,7898.0
8090.0,8090.0,8090.0,8342.0,10694.0
6290.0,6290.0,6290.0,6290.0,6290.0
7646.0,7646.0,10442.0,10922.0,13202.0
6602.0,6602.0,6602.0,6602.0,6602.0
4190.0,4190.0,4190.0,4190.0,4190.0
7478.0,7478.0,7478.0,7478.0,7478.0
7094.0,7094.0,7094.0,7094.0,7094.0
4850.0,4850.0,4850.0,4850.0,4850.0
7886.0,7886.0,7886.0,7886.0,7886.0
7442.0,7442.0,7442.0,7970.0,10274.0
5594.0,5594.0,5594.0,6134.0,6134.0
7070.0,7070.0,11114.0,11114.0,12338.0
5846.0,5846.0,5846.0,5846.0,5846.0
3830.0,3830.0,3830.0,3830.0,3830.0
6938.0,6938.0,6938.0,6938.0,6938.0
6374.0,6374.0,6374.0,6374.0,6374.0
4262.0,4262.0,4262.0,4262.0,4262.0
7538.0,7538.0,7538.0,7538.0,7538.0
7442.0,7562.0,7898.0,9086.0,9374.0
4418.0,4418.0,4658.0,5954.0,5954.0
7646.0,7646.0,7670.0,8606.0,11618.0
7598.0,7598.0,7598.0,7598.0,7598.0
4082.0,4334.0,4790.0,4790.0,4790.0
5750.0,7130.0,8774.0,8774.0,8774.0
6230.0,6230.0,6230.0,6230.0,6230.0
3938.0,3938.0,3938.0,3938.0,3938.0
6878.0,6878.0,6878.0,6878.0,6878.0
8450.0,8462.0,8462.0,8534.0,9494.0
6038.0,6038.0,6038.0,6038.0,6038.0
8894.0,8894.0,9758.0,9758.0,11102.0
6638.0,6638.0,6638.0,6638.0,6638.0
3830.0,4166.0,4166.0,4166.0,4166.0
7442.0,7442.0,7442.0,7442.0,7442.0
6230.0,6230.0,6230.0,6230.0,6230.0
3938.0,3938.0,3938.0,3938.0,3938.0
6866.0,6866.0,6866.0,6866.0,6866.0
7946.0,7946.0,8030.0,8702.0,9674.0
4658.0,4658.0,5738.0,5738.0,5738.0
6962.0,8018.0,9530.0,9866.0,12518.0
3840.0,5978.0,5978.0,5978.0,5978.0
3830.0,3830.0,3830.0,3830.0,3830.0
3840.0,6974.0,6974.0,6974.0,6974.0
5666.0,5666.0,5666.0,5666.0,5666.0
3830.0,3830.0,3830.0,3830.0,3830.0
6218.0,6218.0,6218.0,6218.0,6218.0
6446.0,6866.0,7430.0,8306.0,9758.0
4706.0,4706.0,4706.0,5450.0,5450.0
7778.0,7778.0,7778.0,7850.0,11282.0
9902.0,9902.0,9902.0,9902.0,9902.0
6914.0,6914.0,7082.0,7082.0,7082.0
10970.0,10970.0,10970.0,10970.0,10970.0
9530.0,10358.0,10358.0,11030.0,11030.0
7538.0,7538.0,7538.0,7538.0,7538.0
11918.0,11918.0,11918.0,11918.0,11918.0
8234.0,10346.0,10850.0,10862.0,11690.0
6794.0,6794.0,7694.0,7790.0,7790.0
8294.0,11258.0,12182.0,12194.0,13706.0
9110.0,9110.0,9110.0,9110.0,9110.0
6422.0,6422.0,6422.0,6422.0,6422.0
10382.0,10382.0,10382.0,10382.0,10382.0
10142.0,10142.0,10142.0,10142.0,10142.0
7106.0,7106.0,7106.0,7106.0,7106.0
11198.0,11198.0,11198.0,11198.0,11198.0
8294.0,8294.0,9170.0,11018.0,12734.0
7190.0,7190.0,7190.0,7190.0,7190.0
8642.0,8642.0,10274.0,12938.0,12938.0
8006.0,8006.0,8006.0,8006.0,8006.0
5498.0,5498.0,5498.0,5498.0,5498.0
8918.0,8918.0,8918.0,8918.0,8918.0
9254.0,9254.0,9254.0,9254.0,9254.0
6458.0,6458.0,6458.0,6458.0,6458.0
10298.0,10298.0,10298.0,10298.0,10298.0
8150.0,8150.0,10430.0,10430.0,11222.0
6422.0,6818.0,6818.0,6818.0,6902.0
7958.0,7958.0,11594.0,12206.0,12902.0
8390.0,8390.0,8390.0,8390.0,8390.0
5666.0,5666.0,5666.0,5666.0,5666.0
9290.0,9290.0,9290.0,9290.0,9290.0
8990.0,8990.0,8990.0,8990.0,8990.0
6518.0,6518.0,6518.0,6518.0,6518.0
10226.0,10226.0,10226.0,10226.0,10226.0
7346.0,7778.0,9578.0,10490.0,11498.0
6374.0,6374.0,6842.0,7358.0,7358.0
6902.0,9014.0,10754.0,10874.0,13034.0
7574.0,7574.0,7574.0,7574.0,7574.0
4898.0,4898.0,4898.0,4898.0,4898.0
8510.0,8510.0,8510.0,8510.0,8510.0
8426.0,8426.0,8426.0,8426.0,8426.0
6014.0,6014.0,6014.0,6014.0,6014.0
9686.0,9686.0,9686.0,9686.0,9686.0
4814.0,4994.0,8666.0,10394.0,10454.0
5570.0,5570.0,5570.0,7094.0,7094.0
8078.0,8102.0,8222.0,11546.0,13106.0
6698.0,6698.0,6698.0,6698.0,6698.0
4118.0,4118.0,4118.0,4118.0,4118.0
7610.0,7610.0,7610.0,7610.0,7610.0
7898.0,7898.0,7898.0,7898.0,7898.0
5414.0,5414.0,5414.0,5414.0,5414.0
8930.0,8930.0,8930.0,8930.0,8930.0
6278.0,7010.0,8150.0,9542.0,10634.0
3962.0,3962.0,5798.0,5798.0,5798.0
5618.0,7310.0,9014.0,11726.0,13742.0
6830.0,6830.0,6830.0,6830.0,6830.0
3950.0,4070.0,4070.0,4070.0,4070.0
7694.0,7694.0,7694.0,7694.0,7694.0
7610.0,7610.0,7610.0,7610.0,7610.0
5282.0,5282.0,5282.0,5282.0,5282.0
8450.0,8450.0,8450.0,8450.0,8450.0
7202.0,7202.0,7298.0,9530.0,10082.0
4082.0,4082.0,5030.0,6758.0,6758.0
8222.0,8234.0,8366.0,8714.0,11786.0
6158.0,6158.0,6158.0,6158.0,6158.0
3830.0,3830.0,3830.0,3830.0,3830.0
6998.0,6998.0,6998.0,6998.0,6998.0
7106.0,7106.0,7106.0,7106.0,7106.0
4850.0,4850.0,4850.0,4850.0,4850.0
8078.0,8078.0,8078.0,8078.0,8078.0
5078.0,5594.0,7046.0,9314.0,10586.0
3840.0,3840.0,3840.0,6830.0,6830.0
6518.0,6518.0,9050.0,11306.0,12098.0
5390.0,5390.0,5390.0,5390.0,5390.0
3830.0,3830.0,3830.0,3830.0,3830.0
6338.0,6338.0,6338.0,6338.0,6338.0
6602.0,6602.0,6602.0,6602.0,6602.0
4382.0,4382.0,4382.0,4382.0,4382.0
7634.0,7634.0,7634.0,7634.0,7634.0
3840.0,4790.0,6482.0,8942.0,9662.0
3840.0,3840.0,3840.0,6434.0,6434.0
5378.0,5582.0,7430.0,7730.0,12158.0
3840.0,5378.0,5438.0,5438.0,5438.0
3830.0,3830.0,3830.0,3830.0,3830.0
4190.0,6494.0,6494.0,6494.0,6494.0
6326.0,6326.0,6326.0,6326.0,6326.0
4034.0,4034.0,4034.0,4034.0,4034.0
6902.0,6902.0,6902.0,6902.0,6902.0
6062.0,6062.0,6314.0,6638.0,9974.0
3840.0,3840.0,3840.0,4790.0,6062.0
4406.0,5390.0,6926.0,8534.0,12326.0
4790.0,4790.0,4790.0,4790.0,4790.0
3830.0,3830.0,3830.0,3830.0,3830.0
3840.0,3840.0,5954.0,5954.0,5954.0
5966.0,5966.0,5966.0,5966.0,5966.0
3830.0,3830.0,3830.0,3830.0,3830.0
6578.0,6578.0,6578.0,6578.0,6578.0
7238.0,7238.0,7430.0,8150.0,9722.0
4058.0,4058.0,4058.0,4058.0,4058.0
7322.0,7322.0,7322.0,7322.0,11342.0
4010.0,4010.0,4010.0,4010.0,4010.0
3830.0,3830.0,3830.0,3830.0,3830.0
4910.0,4910.0,4910.0,4910.0,4910.0
5474.0,5474.0,5474.0,5474.0,5474.0
3830.0,3830.0,3830.0,3830.0,3830.0
6086.0,6086.0,6086.0,6086.0,6086.0
3840.0,3840.0,5606.0,5654.0,9986.0
3830.0,3830.0,3830.0,3830.0,3830.0
3840.0,3840.0,7322.0,8726.0,12242.0
3840.0,3998.0,3998.0,3998.0,3998.0
3830.0,3830.0,3830.0,3830.0,3830.0
3840.0,3840.0,5366.0,5366.0,5366.0
5114.0,5114.0,5114.0,5114.0,5114.0
3830.0,3830.0,3830.0,3830.0,3830.0
5750.0,5750.0,5750.0,5750.0,5750.0
6386.0,6566.0,6878.0,8858.0,8858.0
3840.0,3840.0,3902.0,5630.0,5630.0
3840.0,3840.0,5498.0,8402.0,11210.0
3830.0,3830.0,3830.0,3830.0,3830.0
3830.0,3830.0,3830.0,3830.0,3830.0
4274.0,4274.0,4274.0,4274.0,4274.0
4802.0,4802.0,4802.0,4802.0,4802.0
3840.0,3840.0,3840.0,3840.0,3840.0
5426.0,5426.0,5426.0,5426.0,5426.0
6770.0,6770.0,6842.0,7754.0,9182.0
3840.0,3840.0,3840.0,5378.0,5378.0
7478.0,7478.0,7478.0,7670.0,10706.0
3830.0,3830.0,3830.0,3830.0,3830.0
3830.0,3830.0,3830.0,3830.0,3830.0
3830.0,3830.0,3830.0,3830.0,3830.0
4370.0,4370.0,4370.0,4370.0,4370.0
3840.0,3830.0,3830.0,3830.0,3830.0
4946.0,4946.0,4946.0,4946.0,4946.0
6206.0,6206.0,6206.0,6434.0,6434.0
3840.0,3840.0,3840.0,3840.0,3840.0
6446.0,6446.0,6446.0,6446.0,10658.0
9878.0,9878.0,9878.0,9878.0,9878.0
7250.0,7250.0,7250.0,7250.0,7250.0
11258.0,11258.0,11258.0,11258.0,11258.0
9194.0,10058.0,10430.0,10910.0,10910.0
7538.0,7538.0,7538.0,7538.0,7538.0
12002.0,12002.0,12002.0,12002.0,12002.0
8126.0,10238.0,11114.0,11222.0,11690.0
6998.0,7058.0,7778.0,7802.0,7802.0
7574.0,10454.0,12998.0,13310.0,14138.0
9206.0,9206.0,9206.0,9206.0,9206.0
6530.0,6530.0,6530.0,6530.0,6530.0
10310.0,10310.0,10310.0,10310.0,10310.0
10238.0,10238.0,10238.0,10238.0,10238.0
7142.0,7142.0,7142.0,7142.0,7142.0
11342.0,11342.0,11342.0,11342.0,11342.0
7994.0,7994.0,10598.0,11210.0,11426.0
6578.0,6578.0,7142.0,7526.0,7526.0
8390.0,9674.0,11630.0,12914.0,12974.0
